State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny Theft,Motor Vehicle Theft,Arson
TEXAS,ARLINGTON,2018,400920,918.0,4.0,116.0,187.0,611.0,6085.0,804.0,4660.0,621.0,7.0
TEXAS,AUSTIN,2018,973344,1915.0,16.0,407.0,515.0,977.0,15268.0,1984.0,12088.0,1196.0,36.0
TEXAS,AUSTIN,2019,973344,1899.0,13.0,281.0,437.0,1168.0,17563.0,1950.0,14206.0,1407.0,56.0
TEXAS,BEAUMONT,2018,119368,636.0,5.0,54.0,173.0,404.0,2222.0,483.0,1528.0,211.0,18.0
TEXAS,BEAUMONT,2019,119368,588.0,8.0,41.0,141.0,398.0,2118.0,473.0,1496.0,149.0,11.0
TEXAS,CARROLLTON,2018,138216,93.0,2.0,26.0,29.0,36.0,1130.0,187.0,826.0,117.0,0.0
TEXAS,AMARILLO,2018,201082,786.0,5.0,106.0,136.0,539.0,4195.0,731.0,3017.0,447.0,17.0
TEXAS,CARROLLTON,2019,138216,97.0,1.0,15.0,37.0,44.0,1052.0,152.0,764.0,136.0,1.0
TEXAS,DALLAS,2019,1362465,5801.0,109.0,395.0,2188.0,3109.0,22995.0,4993.0,12795.0,5207.0,70.0
TEXAS,GRAND PRAIRIE,2018,196535,241.0,3.0,48.0,64.0,126.0,2087.0,289.0,1566.0,232.0,8.0
TEXAS,IRVING,2018,243940,242.0,6.0,32.0,98.0,106.0,2827.0,377.0,2134.0,316.0,9.0
TEXAS,DENTON,2019,139262,191.0,1.0,69.0,44.0,77.0,1615.0,193.0,1308.0,114.0,0.0
TEXAS,COLLEGE STATION,2019,116565,120.0,1.0,23.0,22.0,74.0,1133.0,205.0,834.0,94.0,0.0
TEXAS,CORPUS CHRISTI6,2018,328614,1214.0,14.0,147.0,239.0,814.0,5993.0,1083.0,4465.0,445.0,34.0
TEXAS,CORPUS CHRISTI6,2019,328614,1220.0,11.0,126.0,229.0,854.0,5450.0,923.0,4127.0,400.0,28.0
TEXAS,DALLAS,2018,1362465,4763.0,81.0,434.0,1744.0,2504.0,21200.0,4773.0,11987.0,4440.0,106.0
TEXAS,BROWNSVILLE,2018,184461,313.0,2.0,12.0,75.0,224.0,2559.0,288.0,2207.0,64.0,5.0
TEXAS,DENTON,2018,139262,203.0,2.0,59.0,46.0,96.0,1743.0,213.0,1404.0,126.0,1.0
TEXAS,EL PASO,2018,688442,1247.0,6.0,202.0,180.0,859.0,5187.0,564.0,4249.0,374.0,6.0
TEXAS,GRAND PRAIRIE,2019,196535,216.0,4.0,33.0,75.0,104.0,1936.0,240.0,1444.0,252.0,8.0
TEXAS,COLLEGE STATION,2018,116565,114.0,1.0,29.0,15.0,69.0,1226.0,134.0,1028.0,64.0,0.0
TEXAS,FRISCO,2018,187889,90.0,1.0,28.0,11.0,50.0,1226.0,125.0,1046.0,55.0,1.0
TEXAS,FRISCO,2019,187889,78.0,1.0,25.0,15.0,37.0,1257.0,131.0,1068.0,58.0,5.0
TEXAS,GARLAND,2018,239577,333.0,7.0,52.0,119.0,155.0,3050.0,542.0,2100.0,408.0,10.0
TEXAS,GARLAND,2019,239577,354.0,10.0,68.0,121.0,155.0,3363.0,508.0,2408.0,447.0,5.0
TEXAS,EL PASO,2019,688442,1200.0,9.0,175.0,176.0,840.0,4909.0,541.0,3972.0,396.0,24.0
TEXAS,IRVING,2019,243940,292.0,2.0,23.0,158.0,109.0,2887.0,329.0,2228.0,330.0,6.0
TEXAS,ARLINGTON,2019,400920,957.0,8.0,116.0,184.0,649.0,5498.0,611.0,4281.0,606.0,9.0
TEXAS,KILLEEN,2019,148007,296.0,5.0,59.0,61.0,171.0,1594.0,411.0,1025.0,158.0,16.0
TEXAS,ODESSA,2019,119545,603.0,3.0,72.0,55.0,473.0,1644.0,213.0,1212.0,219.0,8.0
TEXAS,LAREDO,2019,264214,451.0,2.0,55.0,84.0,310.0,2442.0,395.0,1908.0,139.0,25.0
TEXAS,LEAGUE CITY,2018,108275,44.0,1.0,19.0,9.0,15.0,883.0,90.0,723.0,70.0,8.0
TEXAS,LEAGUE CITY,2019,108275,63.0,1.0,27.0,6.0,29.0,725.0,83.0,600.0,42.0,1.0
TEXAS,LUBBOCK,2018,257372,1235.0,5.0,114.0,229.0,887.0,5543.0,1098.0,3823.0,622.0,34.0
TEXAS,MCALLEN,2019,144363,76.0,0.0,19.0,18.0,39.0,1725.0,66.0,1646.0,13.0,2.0
TEXAS,MCKINNEY,2018,189555,160.0,0.0,35.0,46.0,79.0,1009.0,119.0,813.0,77.0,7.0
TEXAS,MCALLEN,2018,144363,57.0,0.0,20.0,14.0,23.0,1961.0,97.0,1841.0,23.0,2.0
TEXAS,MESQUITE,2018,144558,313.0,4.0,29.0,109.0,171.0,2646.0,404.0,1773.0,469.0,4.0
TEXAS,MESQUITE,2019,144558,335.0,5.0,26.0,110.0,194.0,2514.0,321.0,1800.0,393.0,3.0
TEXAS,MIDLAND,2018,140072,179.0,3.0,34.0,25.0,117.0,1339.0,193.0,1002.0,144.0,11.0
TEXAS,MIDLAND,2019,140072,201.0,2.0,35.0,20.0,144.0,1749.0,175.0,1363.0,211.0,1.0
TEXAS,ODESSA,2018,119545,536.0,3.0,48.0,50.0,435.0,1453.0,239.0,1028.0,186.0,5.0
TEXAS,LUBBOCK,2019,257372,1261.0,7.0,134.0,234.0,886.0,5584.0,1189.0,3840.0,555.0,37.0
TEXAS,MCKINNEY,2019,189555,133.0,1.0,32.0,20.0,80.0,939.0,125.0,742.0,72.0,5.0
TEXAS,PASADENA,2018,154101,355.0,3.0,56.0,90.0,206.0,1792.0,267.0,1356.0,169.0,4.0
TEXAS,SAN ANTONIO,2019,1539328,5171.0,53.0,717.0,926.0,3475.0,32384.0,4142.0,24750.0,3492.0,88.0
TEXAS,SAN ANGELO,2019,101084,176.0,4.0,30.0,13.0,129.0,1576.0,260.0,1202.0,114.0,6.0
TEXAS,RICHARDSON,2018,119480,67.0,2.0,5.0,25.0,35.0,1224.0,188.0,932.0,104.0,3.0
TEXAS,RICHARDSON,2019,119480,84.0,1.0,12.0,31.0,40.0,1177.0,171.0,882.0,124.0,0.0
TEXAS,ROUND ROCK,2018,127354,79.0,1.0,20.0,13.0,45.0,1170.0,156.0,988.0,26.0,2.0
TEXAS,ROUND ROCK,2019,127354,77.0,1.0,10.0,28.0,38.0,1160.0,70.0,1065.0,25.0,2.0
TEXAS,SAN ANGELO,2018,101084,198.0,1.0,52.0,24.0,121.0,1611.0,280.0,1221.0,110.0,1.0
TEXAS,PEARLAND,2018,124179,70.0,0.0,11.0,15.0,44.0,887.0,104.0,734.0,49.0,3.0
TEXAS,PEARLAND,2019,124179,52.0,3.0,16.0,20.0,13.0,1053.0,141.0,866.0,46.0,1.0
TEXAS,SAN ANTONIO,2018,1539328,4916.0,58.0,680.0,873.0,3305.0,30590.0,4642.0,22993.0,2955.0,88.0
TEXAS,TYLER,2018,106159,178.0,0.0,32.0,28.0,118.0,1375.0,179.0,1131.0,65.0,0.0
TEXAS,TYLER,2019,106159,191.0,0.0,33.0,22.0,136.0,1555.0,215.0,1258.0,82.0,0.0
TEXAS,WACO,2018,138091,376.0,2.0,56.0,57.0,261.0,2385.0,576.0,1651.0,158.0,11.0
TEXAS,WACO,2019,138091,377.0,5.0,52.0,53.0,267.0,2247.0,404.0,1703.0,140.0,4.0
TEXAS,WICHITA FALLS,2018,104738,199.0,4.0,45.0,67.0,83.0,1523.0,304.0,1120.0,99.0,0.0
TEXAS,WICHITA FALLS,2019,104738,186.0,3.0,48.0,34.0,101.0,1495.0,258.0,1134.0,103.0,1.0
TEXAS,LAREDO,2018,264214,443.0,6.0,77.0,76.0,284.0,3170.0,351.0,2732.0,87.0,18.0
TEXAS,PASADENA,2019,154101,393.0,1.0,44.0,85.0,263.0,1876.0,281.0,1357.0,238.0,4.0
UTAH,PROVO,2019,117986,74.0,1.0,26.0,5.0,42.0,795.0,80.0,667.0,48.0,1.0
UTAH,WEST JORDAN,2018,115392,130.0,0.0,24.0,26.0,80.0,1492.0,165.0,1169.0,158.0,1.0
UTAH,SALT LAKE CITY,2018,202633,718.0,3.0,125.0,201.0,389.0,5969.0,817.0,4417.0,735.0,13.0
UTAH,WEST VALLEY,2018,137132,488.0,6.0,93.0,79.0,310.0,2446.0,409.0,1616.0,421.0,9.0
UTAH,PROVO,2018,117986,115.0,1.0,42.0,9.0,63.0,1012.0,120.0,823.0,69.0,2.0
UTAH,WEST JORDAN,2019,115392,112.0,0.0,13.0,11.0,88.0,1187.0,132.0,969.0,86.0,0.0
UTAH,WEST VALLEY,2019,137132,474.0,4.0,88.0,71.0,311.0,2055.0,310.0,1434.0,311.0,8.0
UTAH,SALT LAKE CITY,2019,202633,673.0,7.0,119.0,191.0,356.0,5395.0,608.0,4161.0,626.0,13.0
VIRGINIA,ALEXANDRIA,2018,162588,125.0,1.0,16.0,36.0,72.0,1082.0,59.0,863.0,160.0,3.0
VIRGINIA,ALEXANDRIA,2019,162588,137.0,1.0,7.0,44.0,85.0,1057.0,41.0,857.0,159.0,2.0
VIRGINIA,CHESAPEAKE,2018,242310,506.0,1.0,55.0,70.0,380.0,2404.0,332.0,1933.0,139.0,5.0
VIRGINIA,CHESAPEAKE,2019,242310,524.0,3.0,51.0,76.0,394.0,2427.0,253.0,2039.0,135.0,7.0
VIRGINIA,NEWPORT NEWS,2018,178734,445.0,16.0,49.0,100.0,280.0,2586.0,412.0,1949.0,225.0,17.0
VIRGINIA,NEWPORT NEWS,2019,178734,472.0,8.0,27.0,78.0,359.0,2097.0,228.0,1711.0,158.0,21.0
VIRGINIA,NORFOLK,2018,244347,554.0,20.0,63.0,144.0,327.0,3994.0,321.0,3295.0,378.0,8.0
VIRGINIA,NORFOLK,2019,244347,601.0,13.0,70.0,140.0,378.0,3850.0,439.0,3070.0,341.0,5.0
VIRGINIA,ROANOKE,2018,100042,208.0,5.0,26.0,53.0,124.0,2009.0,257.0,1605.0,147.0,10.0
VIRGINIA,ROANOKE,2019,100042,209.0,6.0,28.0,45.0,130.0,2069.0,226.0,1664.0,179.0,8.0
VIRGINIA,VIRGINIA BEACH,2018,451001,275.0,6.0,36.0,89.0,144.0,3650.0,298.0,3107.0,245.0,20.0
VIRGINIA,VIRGINIA BEACH,2019,451001,250.0,15.0,42.0,87.0,106.0,3615.0,241.0,3099.0,275.0,15.0
WASHINGTON,EVERETT,2019,111091,168.0,4.0,20.0,38.0,106.0,1965.0,220.0,1380.0,365.0,7.0
WASHINGTON,BELLEVUE,2018,146913,95.0,0.0,14.0,34.0,47.0,2230.0,255.0,1814.0,161.0,8.0
WASHINGTON,BELLEVUE,2019,146913,107.0,1.0,15.0,36.0,55.0,2032.0,206.0,1688.0,138.0,2.0
WASHINGTON,EVERETT,2018,111091,182.0,1.0,23.0,50.0,108.0,2444.0,349.0,1561.0,534.0,6.0
WASHINGTON,KENT,2019,129870,221.0,1.0,45.0,101.0,74.0,2647.0,418.0,1750.0,479.0,3.0
WASHINGTON,SPOKANE,2018,218222,814.0,4.0,190.0,109.0,511.0,7490.0,978.0,5698.0,814.0,19.0
WASHINGTON,SPOKANE,2019,218222,761.0,2.0,125.0,136.0,498.0,6308.0,856.0,4821.0,631.0,25.0
WASHINGTON,KENT,2018,129870,238.0,4.0,47.0,101.0,86.0,3065.0,409.0,2120.0,536.0,9.0
WISCONSIN,GREEN BAY,2018,105281,247.0,1.0,43.0,25.0,178.0,817.0,106.0,663.0,48.0,3.0
WISCONSIN,GREEN BAY,2019,105281,242.0,2.0,35.0,27.0,178.0,812.0,109.0,640.0,63.0,3.0
WISCONSIN,MADISON,2018,258455,501.0,2.0,57.0,90.0,352.0,2922.0,416.0,2264.0,242.0,5.0
WISCONSIN,MADISON,2019,258455,434.0,0.0,49.0,97.0,288.0,2834.0,428.0,2134.0,272.0,5.0
WISCONSIN,MILWAUKEE,2018,595619,4190.0,53.0,284.0,1080.0,2773.0,8606.0,1967.0,4266.0,2373.0,88.0
WISCONSIN,MILWAUKEE,2019,595619,3429.0,44.0,169.0,761.0,2455.0,6241.0,1389.0,3325.0,1527.0,84.0
